Date,Sentiment
2017-05-25,0.615
2017-05-26,0.632
2017-05-27,0.581
2017-05-28,0.655
2017-05-29,0.545
2017-05-30,0.604
2017-05-31,0.767
2017-06-01,0.709
2017-06-02,0.741
2017-06-03,0.65
2017-06-04,0.8
2017-06-05,0.74
2017-06-06,0.727
2017-06-07,0.742
2017-06-08,0.746
2017-06-09,0.73
2017-06-10,0.587
2017-06-11,0.542
2017-06-12,0.526
2017-06-13,0.647
2017-06-14,0.725
2017-06-15,0.774
2017-06-16,0.679
2017-06-17,0.737
2017-06-18,0.871
2017-06-19,0.662
2017-06-20,0.713
2017-06-21,0.7
2017-06-22,0.753
2017-06-23,0.531
2017-06-24,0.742
2017-06-25,0.739
2017-06-26,0.678
2017-06-27,0.668
2017-06-28,0.77
2017-06-29,0.695
2017-06-30,0.727
2017-07-01,0.675
2017-07-02,0.766
2017-07-03,0.677
2017-07-04,0.676
2017-07-05,0.74
2017-07-06,0.773
2017-07-07,0.636
2017-07-08,0.727
2017-07-09,0.765
2017-07-10,0.661
2017-07-11,0.686
2017-07-12,0.652
2017-07-13,0.662
2017-07-14,0.821
2017-07-15,0.848
2017-07-16,0.81
2017-07-17,0.684
2017-07-18,0.766
2017-07-19,0.566
2017-07-20,0.702
2017-07-21,0.757
2017-07-22,0.578
2017-07-23,0.731
2017-07-24,0.702
2017-07-25,0.651
2017-07-26,0.779
2017-07-27,0.77
2017-07-28,0.733
2017-07-29,0.781
2017-07-30,0.8
2017-07-31,0.746
2017-08-01,0.5
2017-08-02,0.672
2017-08-03,0.705
2017-08-04,0.719
2017-08-05,0.744
2017-08-06,0.515
2017-08-07,0.519
2017-08-08,0.533
2017-08-09,0.493
2017-08-10,0.535
2017-08-11,0.578
2017-08-12,0.423
2017-08-13,0.737
2017-08-14,0.527
2017-08-15,0.817
2017-08-16,0.67
2017-08-17,0.662
2017-08-18,0.723
2017-08-19,0.833
2017-08-20,0.692
2017-08-21,0.833
2017-08-22,0.697
2017-08-23,0.75
2017-08-24,0.636
2017-08-25,0.624
2017-08-26,0.586
2017-08-27,0.645
2017-08-28,0.661
2017-08-29,0.6
2017-08-30,0.69
2017-08-31,0.678
2017-09-01,0.543
2017-09-02,0.522
2017-09-03,0.683
2017-09-04,0.722
2017-09-05,0.647
2017-09-06,0.651
2017-09-07,0.774
2017-09-08,0.73
2017-09-09,0.733
2017-09-10,0.87
2017-09-11,0.775
2017-09-12,0.643
2017-09-13,0.792
2017-09-14,0.561
2017-09-15,0.736
2017-09-16,0.758
2017-09-17,0.854
2017-09-18,0.805
2017-09-19,0.81
2017-09-20,0.711
2017-09-21,0.682
2017-09-22,0.764
2017-09-23,0.647
2017-09-24,0.711
2017-09-25,0.762
2017-09-26,0.762
2017-09-27,0.714
2017-09-28,0.8
2017-09-29,0.75
2017-09-30,0.735
2017-10-01,0.816
2017-10-02,0.637
2017-10-03,0.704
2017-10-04,0.747
2017-10-05,0.701
2017-10-06,0.734
2017-10-07,0.857
2017-10-08,0.73
2017-10-09,0.772
2017-10-10,0.701
2017-10-11,0.835
2017-10-12,0.828
2017-10-13,0.812
2017-10-14,0.739
2017-10-15,0.754
2017-10-16,0.822
2017-10-17,0.879
2017-10-18,0.853
2017-10-19,0.651
2017-10-20,0.786
2017-10-21,0.622
2017-10-22,0.692
2017-10-23,0.712
2017-10-24,0.652
2017-10-25,0.768
2017-10-26,0.792
2017-10-27,0.82
2017-10-28,0.78
2017-10-29,0.8
2017-10-30,0.783
2017-10-31,0.74
2017-11-01,0.75
2017-11-02,0.674
2017-11-03,0.9
2017-11-04,0.794
2017-11-05,0.647
2017-11-06,0.775
2017-11-07,0.815
2017-11-08,0.61
